0.001
$$
0.0
BodyA , 1.9e+11 , [ 0.03668693 0.00049323 0. ] , [ 1.03942779 0.02840984 0. ] , [ 2.10746205e+11 1.53365890e+11 0.00000000e+00] , [ 1.10919055 0.8071889 0. ] , -1.19344542423e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.96436016 2.96301479 0. ] , [-0.97937602 -1.05653459 0. ] , [ 8.64615501e+10 -2.38414170e+11 0.00000000e+00] , [ 0.57641033 -1.5894278 0. ] , -1.26394806952e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.96329023 1.00020795 0. ] , [-1.04071106 0.01185507 0. ] , [ -2.97207755e+11 8.50482798e+10 0.00000000e+00] , [-1.14310675 0.32710877 0. ] , -1.38168247946e+12 , 0.5 , c

$$
0.037
BodyA , 1.9e+11 , [ 0.03772635 0.00052164 0. ] , [ 1.0405378 0.02921809 0. ] , [ 2.10902443e+11 1.53567772e+11 0.00000000e+00] , [ 1.11001286 0.80825143 0. ] , -1.19401702568e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.96338078 2.96195826 0. ] , [-0.97879939 -1.05812514 0. ] , [ 8.64935237e+10 -2.38583520e+11 0.00000000e+00] , [ 0.57662349 -1.5905568 0. ] , -1.26438212277e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.96224952 1.00021981 0. ] , [-1.0418549 0.01218206 0. ] , [ -2.97395967e+11 8.50157485e+10 0.00000000e+00] , [-1.14383064 0.32698365 0. ] , -1.38207691262e+12 , 0.5 , c

$$
0.038
BodyA , 1.9e+11 , [ 0.03876689 0.00055085 0. ] , [ 1.04164864 0.0300274 0. ] , [ 2.11059057e+11 1.53770170e+11 0.00000000e+00] , [ 1.11083714 0.80931669 0. ] , -1.19458978538e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.96240198 2.96090013 0. ] , [-0.97822256 -1.05971683 0. ] , [ 8.65256436e+10 -2.38753396e+11 0.00000000e+00] , [ 0.57683762 -1.59168931 0. ] , -1.26481732973e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.96120767 1.00023199 0. ] , [-1.04299945 0.01250892 0. ] , [ -2.97584701e+11 8.49832255e+10 0.00000000e+00] , [-1.14455654 0.32685856 0. ] , -1.38247236625e+12 , 0.5 , c

$$
0.039
BodyA , 1.9e+11 , [ 0.03980854 0.00058088 0. ] , [ 1.0427603 0.03083779 0. ] , [ 2.11216050e+11 1.53973088e+11 0.00000000e+00] , [ 1.11166342 0.81038468 0. ] , -1.19516370649e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.96142376 2.95984042 0. ] , [-0.9776455 -1.06130966 0. ] , [ 8.65579103e+10 -2.38923799e+11 0.00000000e+00] , [ 0.57705274 -1.59282532 0. ] , -1.26525369306e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.96016467 1.0002445 0. ] , [-1.04414474 0.01283565 0. ] , [ -2.97773960e+11 8.49507104e+10 0.00000000e+00] , [-1.14528446 0.3267335 0. ] , -1.38286884226e+12 , 0.5 , c

$$
0.04
BodyA , 1.9e+11 , [ 0.0408513 0.00061172 0. ] , [ 1.04387279 0.03164924 0. ] , [ 2.11373421e+11 1.54176528e+11 0.00000000e+00] , [ 1.11249169 0.81145541 0. ] , -1.19573879223e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.96044612 2.95877911 0. ] , [-0.97706823 -1.06290362 0. ] , [ 8.65903238e+10 -2.39094731e+11 0.00000000e+00] , [ 0.57726883 -1.59396487 0. ] , -1.2656912154e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.95912052 1.00025733 0. ] , [-1.04529075 0.01316226 0. ] , [ -2.97963745e+11 8.49182030e+10 0.00000000e+00] , [-1.1460144 0.32660847 0. ] , -1.38326634251e+12 , 0.5 , c

$$
0.041
BodyA , 1.9e+11 , [ 0.04189517 0.00064337 0. ] , [ 1.04498611 0.03246177 0. ] , [ 2.11531172e+11 1.54380490e+11 0.00000000e+00] , [ 1.11332196 0.81252889 0. ] , -1.19631504582e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95946905 2.9577162 0. ] , [-0.97649075 -1.06449873 0. ] , [ 8.66228843e+10 -2.39266193e+11 0.00000000e+00] , [ 0.5774859 -1.59510795 0. ] , -1.26612989942e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.95807523 1.0002705 0. ] , [-1.0464375 0.01348874 0. ] , [ -2.98154056e+11 8.48857028e+10 0.00000000e+00] , [-1.14674637 0.32648347 0. ] , -1.38366486891e+12 , 0.5 , c

$$
0.042
BodyA , 1.9e+11 , [ 0.04294016 0.00067583 0. ] , [ 1.04610027 0.03327538 0. ] , [ 2.11689305e+11 1.54584978e+11 0.00000000e+00] , [ 1.11415423 0.81360515 0. ] , -1.19689247046e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95849256 2.95665171 0. ] , [-0.97591304 -1.06609499 0. ] , [ 8.66555920e+10 -2.39438187e+11 0.00000000e+00] , [ 0.57770395 -1.59625458 0. ] , -1.26656974781e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.95702879 1.00028399 0. ] , [-1.04758498 0.0138151 0. ] , [ -2.98344897e+11 8.48532098e+10 0.00000000e+00] , [-1.14748037 0.3263585 0. ] , -1.38406442336e+12 , 0.5 , c

$$
0.043
BodyA , 1.9e+11 , [ 0.04398626 0.00070911 0. ] , [ 1.04721526 0.03409006 0. ] , [ 2.11847819e+11 1.54789992e+11 0.00000000e+00] , [ 1.11498852 0.81468417 0. ] , -1.19747106941e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95751664 2.95558561 0. ] , [-0.97533512 -1.06769239 0. ] , [ 8.66884471e+10 -2.39610716e+11 0.00000000e+00] , [ 0.57792298 -1.59740477 0. ] , -1.26701076325e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.95598121 1.0002978 0. ] , [-1.04873319 0.01414133 0. ] , [ -2.98536267e+11 8.48207234e+10 0.00000000e+00] , [-1.14821641 0.32623355 0. ] , -1.38446500777e+12 , 0.5 , c

$$
0.044
BodyA , 1.9e+11 , [ 0.04503347 0.0007432 0. ] , [ 1.04833108 0.03490583 0. ] , [ 2.12006718e+11 1.54995536e+11 0.00000000e+00] , [ 1.11582483 0.81576598 0. ] , -1.19805084592e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95654131 2.95451792 0. ] , [-0.97475698 -1.06929095 0. ] , [ 8.67214498e+10 -2.39783780e+11 0.00000000e+00] , [ 0.578143 -1.59855853 0. ] , -1.26745294846e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.95493248 1.00031194 0. ] , [-1.04988215 0.01446744 0. ] , [ -2.98728168e+11 8.47882434e+10 0.00000000e+00] , [-1.14895449 0.32610863 0. ] , -1.38486662405e+12 , 0.5 , c

$$
0.045
BodyA , 1.9e+11 , [ 0.04608181 0.0007781 0. ] , [ 1.04944774 0.03572268 0. ] , [ 2.12166001e+11 1.55201611e+11 0.00000000e+00] , [ 1.11666316 0.81685059 0. ] , -1.19863180324e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95556655 2.95344863 0. ] , [-0.97417861 -1.07089066 0. ] , [ 8.67546003e+10 -2.39957381e+11 0.00000000e+00] , [ 0.578364 -1.59971587 0. ] , -1.26789630613e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.95388259 1.00032641 0. ] , [-1.05103184 0.01479343 0. ] , [ -2.98920601e+11 8.47557695e+10 0.00000000e+00] , [-1.14969462 0.32598373 0. ] , -1.38526927412e+12 , 0.5 , c

$$
0.046
BodyA , 1.9e+11 , [ 0.04713125 0.00081382 0. ] , [ 1.05056525 0.03654062 0. ] , [ 2.12325670e+11 1.55408219e+11 0.00000000e+00] , [ 1.11750353 0.817938 0. ] , -1.19921394466e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95459237 2.95237774 0. ] , [-0.97360003 -1.07249154 0. ] , [ 8.67878988e+10 -2.40131521e+11 0.00000000e+00] , [ 0.57858599 -1.60087681 0. ] , -1.268340839e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.95283156 1.0003412 0. ] , [-1.05218228 0.01511928 0. ] , [ -2.99113569e+11 8.47233013e+10 0.00000000e+00] , [-1.1504368 0.32585885 0. ] , -1.38567295993e+12 , 0.5 , c

$$
0.047
BodyA , 1.9e+11 , [ 0.04818182 0.00085037 0. ] , [ 1.05168359 0.03735964 0. ] , [ 2.12485726e+11 1.55615363e+11 0.00000000e+00] , [ 1.11834593 0.81902823 0. ] , -1.19979727347e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95361877 2.95130524 0. ] , [-0.97302122 -1.07409358 0. ] , [ 8.68213454e+10 -2.40306201e+11 0.00000000e+00] , [ 0.57880897 -1.60204134 0. ] , -1.2687865498e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.95177938 1.00035632 0. ] , [-1.05333346 0.01544502 0. ] , [ -2.99307072e+11 8.46908386e+10 0.00000000e+00] , [-1.15118105 0.32573399 0. ] , -1.3860776834e+12 , 0.5 , c

$$
0.048
BodyA , 1.9e+11 , [ 0.0492335 0.00088773 0. ] , [ 1.05280278 0.03817977 0. ] , [ 2.12646171e+11 1.55823043e+11 0.00000000e+00] , [ 1.11919037 0.82012128 0. ] , -1.20038179297e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95264575 2.95023115 0. ] , [-0.97244219 -1.07569679 0. ] , [ 8.68549404e+10 -2.40481424e+11 0.00000000e+00] , [ 0.57903294 -1.6032095 0. ] , -1.26923344129e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.95072605 1.00037177 0. ] , [-1.05448539 0.01577063 0. ] , [ -2.99501111e+11 8.46583811e+10 0.00000000e+00] , [-1.15192735 0.32560916 0. ] , -1.38648344649e+12 , 0.5 , c

$$
0.049
BodyA , 1.9e+11 , [ 0.05028631 0.0009259 0. ] , [ 1.05392282 0.03900098 0. ] , [ 2.12807004e+11 1.56031263e+11 0.00000000e+00] , [ 1.12003687 0.82121717 0. ] , -1.20096750648e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95167331 2.94915545 0. ] , [-0.97186293 -1.07730117 0. ] , [ 8.68886839e+10 -2.40657191e+11 0.00000000e+00] , [ 0.57925789 -1.60438128 0. ] , -1.26968151622e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94967156 1.00038754 0. ] , [-1.05563806 0.01609611 0. ] , [ -2.99695688e+11 8.46259283e+10 0.00000000e+00] , [-1.15267572 0.32548434 0. ] , -1.38689025115e+12 , 0.5 , c

$$
0.05
BodyA , 1.9e+11 , [ 0.05134023 0.00096491 0. ] , [ 1.05504371 0.0398233 0. ] , [ 2.12968229e+11 1.56240024e+11 0.00000000e+00] , [ 1.12088542 0.82231592 0. ] , -1.20155441733e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.95070145 2.94807815 0. ] , [-0.97128344 -1.07890673 0. ] , [ 8.69225762e+10 -2.40833504e+11 0.00000000e+00] , [ 0.57948384 -1.60555669 0. ] , -1.27013077736e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94861592 1.00040363 0. ] , [-1.05679149 0.01642147 0. ] , [ -2.99890805e+11 8.45934800e+10 0.00000000e+00] , [-1.15342617 0.32535954 0. ] , -1.38729809934e+12 , 0.5 , c

$$
0.051
BodyA , 1.9e+11 , [ 0.05239527 0.00100473 0. ] , [ 1.05616544 0.04064672 0. ] , [ 2.13129845e+11 1.56449328e+11 0.00000000e+00] , [ 1.12173603 0.82341752 0. ] , -1.20214252886e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94973016 2.94699925 0. ] , [-0.97070373 -1.08051347 0. ] , [ 8.69566174e+10 -2.41010364e+11 0.00000000e+00] , [ 0.57971078 -1.60673576 0. ] , -1.27058122751e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94755913 1.00042006 0. ] , [-1.05794567 0.01674671 0. ] , [ -3.00086462e+11 8.45610359e+10 0.00000000e+00] , [-1.1541787 0.32523475 0. ] , -1.38770699304e+12 , 0.5 , c

$$
0.052
BodyA , 1.9e+11 , [ 0.05345144 0.00104538 0. ] , [ 1.05728803 0.04147124 0. ] , [ 2.13291854e+11 1.56659178e+11 0.00000000e+00] , [ 1.12258871 0.82452199 0. ] , -1.20273184443e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94875946 2.94591873 0. ] , [-0.9701238 -1.08212138 0. ] , [ 8.69908078e+10 -2.41187774e+11 0.00000000e+00] , [ 0.57993872 -1.60791849 0. ] , -1.27103286946e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94650118 1.0004368 0. ] , [-1.0591006 0.01707182 0. ] , [ -3.00282662e+11 8.45285956e+10 0.00000000e+00] , [-1.15493332 0.32510998 0. ] , -1.38811693421e+12 , 0.5 , c

$$
0.053
BodyA , 1.9e+11 , [ 0.05450873 0.00108685 0. ] , [ 1.05841147 0.04229687 0. ] , [ 2.13454258e+11 1.56869575e+11 0.00000000e+00] , [ 1.12344346 0.82562934 0. ] , -1.20332236741e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94778934 2.94483661 0. ] , [-0.96954363 -1.08373049 0. ] , [ 8.70251475e+10 -2.41365734e+11 0.00000000e+00] , [ 0.58016765 -1.60910489 0. ] , -1.27148570601e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94544208 1.00045387 0. ] , [-1.06025629 0.0173968 0. ] , [ -3.00479405e+11 8.44961589e+10 0.00000000e+00] , [-1.15569002 0.32498523 0. ] , -1.38852792485e+12 , 0.5 , c

$$
0.054
BodyA , 1.9e+11 , [ 0.05556714 0.00112914 0. ] , [ 1.05953577 0.04312361 0. ] , [ 2.13617056e+11 1.57080522e+11 0.00000000e+00] , [ 1.1243003 0.82673959 0. ] , -1.20391410119e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94681979 2.94375288 0. ] , [-0.96896323 -1.08534078 0. ] , [ 8.70596367e+10 -2.41544247e+11 0.00000000e+00] , [ 0.58039758 -1.61029498 0. ] , -1.27193973999e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94438183 1.00047127 0. ] , [-1.06141274 0.01772166 0. ] , [ -3.00676693e+11 8.44637253e+10 0.00000000e+00] , [-1.15644882 0.32486048 0. ] , -1.38893996694e+12 , 0.5 , c

$$
0.055
BodyA , 1.9e+11 , [ 0.05662667 0.00117227 0. ] , [ 1.06066093 0.04395146 0. ] , [ 2.13780252e+11 1.57292020e+11 0.00000000e+00] , [ 1.12515922 0.82785274 0. ] , -1.20450704916e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94585083 2.94266754 0. ] , [-0.9683826 -1.08695227 0. ] , [ 8.70942756e+10 -2.41723315e+11 0.00000000e+00] , [ 0.5806285 -1.61148876 0. ] , -1.27239497423e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94332042 1.00048899 0. ] , [-1.06256995 0.0180464 0. ] , [ -3.00874527e+11 8.44312946e+10 0.00000000e+00] , [-1.15720972 0.32473575 0. ] , -1.3893530625e+12 , 0.5 , c

$$
0.056
BodyA , 1.9e+11 , [ 0.05768733 0.00121622 0. ] , [ 1.06178695 0.04478043 0. ] , [ 2.13943845e+11 1.57504072e+11 0.00000000e+00] , [ 1.12602024 0.8289688 0. ] , -1.20510121473e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94488245 2.94158059 0. ] , [-0.96780174 -1.08856496 0. ] , [ 8.71290645e+10 -2.41902939e+11 0.00000000e+00] , [ 0.58086043 -1.61268626 0. ] , -1.27285141158e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94225785 1.00050704 0. ] , [-1.06372792 0.01837101 0. ] , [ -3.01072909e+11 8.43988665e+10 0.00000000e+00] , [-1.15797273 0.32461102 0. ] , -1.38976721352e+12 , 0.5 , c

$$
0.057
BodyA , 1.9e+11 , [ 0.05874912 0.001261 0. ] , [ 1.06291384 0.04561052 0. ] , [ 2.14107837e+11 1.57716680e+11 0.00000000e+00] , [ 1.12688335 0.83008779 0. ] , -1.20569660133e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94391464 2.94049202 0. ] , [-0.96722065 -1.09017885 0. ] , [ 8.71640035e+10 -2.42083121e+11 0.00000000e+00] , [ 0.58109336 -1.61388747 0. ] , -1.27330905489e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94119412 1.00052541 0. ] , [-1.06488666 0.0186955 0. ] , [ -3.01271840e+11 8.43664406e+10 0.00000000e+00] , [-1.15873785 0.32448631 0. ] , -1.39018242203e+12 , 0.5 , c

$$
0.058
BodyA , 1.9e+11 , [ 0.05981203 0.00130661 0. ] , [ 1.06404159 0.04644173 0. ] , [ 2.14272229e+11 1.57929846e+11 0.00000000e+00] , [ 1.12774858 0.83120972 0. ] , -1.20629321239e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94294742 2.93940184 0. ] , [-0.96663932 -1.09179394 0. ] , [ 8.71990928e+10 -2.42263862e+11 0.00000000e+00] , [ 0.58132729 -1.61509242 0. ] , -1.27376790704e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.94012923 1.00054411 0. ] , [-1.06604617 0.01901986 0. ] , [ -3.01471322e+11 8.43340165e+10 0.00000000e+00] , [-1.15950509 0.3243616 0. ] , -1.39059869005e+12 , 0.5 , c

$$
0.059
BodyA , 1.9e+11 , [ 0.06087608 0.00135305 0. ] , [ 1.0651702 0.04727406 0. ] , [ 2.14437023e+11 1.58143572e+11 0.00000000e+00] , [ 1.12861591 0.83233459 0. ] , -1.20689105138e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94198078 2.93831005 0. ] , [-0.96605776 -1.09341024 0. ] , [ 8.72343327e+10 -2.42445166e+11 0.00000000e+00] , [ 0.58156222 -1.61630111 0. ] , -1.2742279709e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.93906318 1.00056313 0. ] , [-1.06720644 0.01934409 0. ] , [ -3.01671356e+11 8.43015940e+10 0.00000000e+00] , [-1.16027445 0.3242369 0. ] , -1.3910160196e+12 , 0.5 , c

$$
0.06
BodyA , 1.9e+11 , [ 0.06194125 0.00140033 0. ] , [ 1.06629969 0.04810752 0. ] , [ 2.14602220e+11 1.58357860e+11 0.00000000e+00] , [ 1.12948537 0.83346242 0. ] , -1.20749012176e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94101473 2.93721664 0. ] , [-0.96547596 -1.09502775 0. ] , [ 8.72697233e+10 -2.42627033e+11 0.00000000e+00] , [ 0.58179816 -1.61751355 0. ] , -1.27468924937e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.93799598 1.00058247 0. ] , [-1.06836749 0.01966821 0. ] , [ -3.01871943e+11 8.42691728e+10 0.00000000e+00] , [-1.16104594 0.3241122 0. ] , -1.39143441274e+12 , 0.5 , c

$$
0.061
BodyA , 1.9e+11 , [ 0.06300755 0.00144843 0. ] , [ 1.06743004 0.04894212 0. ] , [ 2.14767821e+11 1.58572713e+11 0.00000000e+00] , [ 1.13035695 0.83459323 0. ] , -1.208090427e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.94004925 2.93612161 0. ] , [-0.96489392 -1.09664648 0. ] , [ 8.73052649e+10 -2.42809465e+11 0.00000000e+00] , [ 0.5820351 -1.61872977 0. ] , -1.27515174536e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.93692761 1.00060214 0. ] , [-1.06952931 0.01999219 0. ] , [ -3.02073086e+11 8.42367524e+10 0.00000000e+00] , [-1.16181956 0.32398751 0. ] , -1.39185387151e+12 , 0.5 , c

$$
0.062
BodyA , 1.9e+11 , [ 0.06407498 0.00149738 0. ] , [ 1.06856128 0.04977784 0. ] , [ 2.14933827e+11 1.58788132e+11 0.00000000e+00] , [ 1.13123067 0.83572701 0. ] , -1.20869197061e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93908436 2.93502497 0. ] , [-0.96431165 -1.09826643 0. ] , [ 8.73409576e+10 -2.42992465e+11 0.00000000e+00] , [ 0.58227305 -1.61994977 0. ] , -1.27561546178e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.93585808 1.00062213 0. ] , [-1.0706919 0.02031606 0. ] , [ -3.02274784e+11 8.42043325e+10 0.00000000e+00] , [-1.16259532 0.32386282 0. ] , -1.39227439797e+12 , 0.5 , c

$$
0.063
BodyA , 1.9e+11 , [ 0.06514354 0.00154715 0. ] , [ 1.06969338 0.05061471 0. ] , [ 2.15100239e+11 1.59004121e+11 0.00000000e+00] , [ 1.13210652 0.83686379 0. ] , -1.20929475609e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93812004 2.9339267 0. ] , [-0.96372914 -1.09988761 0. ] , [ 8.73768016e+10 -2.43176033e+11 0.00000000e+00] , [ 0.58251201 -1.62117356 0. ] , -1.27608040158e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.93478739 1.00064245 0. ] , [-1.07185528 0.02063979 0. ] , [ -3.02477041e+11 8.41719129e+10 0.00000000e+00] , [-1.16337323 0.32373813 0. ] , -1.39269599417e+12 , 0.5 , c

$$
0.064
BodyA , 1.9e+11 , [ 0.06621323 0.00159777 0. ] , [ 1.07082637 0.05145271 0. ] , [ 2.15267059e+11 1.59220680e+11 0.00000000e+00] , [ 1.13298452 0.83800358 0. ] , -1.20989878696e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93715632 2.93282681 0. ] , [-0.96314639 -1.10151001 0. ] , [ 8.74127972e+10 -2.43360173e+11 0.00000000e+00] , [ 0.58275198 -1.62240115 0. ] , -1.27654656769e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.93371553 1.00066309 0. ] , [-1.07301943 0.02096341 0. ] , [ -3.02679856e+11 8.41394932e+10 0.00000000e+00] , [-1.16415329 0.32361344 0. ] , -1.3931186622e+12 , 0.5 , c

$$
0.065
BodyA , 1.9e+11 , [ 0.06728406 0.00164922 0. ] , [ 1.07196023 0.05229186 0. ] , [ 2.15434288e+11 1.59437812e+11 0.00000000e+00] , [ 1.13386468 0.83914638 0. ] , -1.21050406677e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93619317 2.9317253 0. ] , [-0.96256339 -1.10313364 0. ] , [ 8.74489446e+10 -2.43544885e+11 0.00000000e+00] , [ 0.58299296 -1.62363257 0. ] , -1.27701396308e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.93264251 1.00068405 0. ] , [-1.07418436 0.0212869 0. ] , [ -3.02883233e+11 8.41070730e+10 0.00000000e+00] , [-1.16493551 0.32348874 0. ] , -1.39354240414e+12 , 0.5 , c

$$
0.066
BodyA , 1.9e+11 , [ 0.06835602 0.00170151 0. ] , [ 1.07309498 0.05313215 0. ] , [ 2.15601928e+11 1.59655520e+11 0.00000000e+00] , [ 1.13474699 0.84029221 0. ] , -1.21111059907e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93523061 2.93062217 0. ] , [-0.96198016 -1.10475851 0. ] , [ 8.74852440e+10 -2.43730172e+11 0.00000000e+00] , [ 0.58323496 -1.62486781 0. ] , -1.27748259071e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.93156833 1.00070534 0. ] , [-1.07535008 0.02161026 0. ] , [ -3.03087172e+11 8.40746520e+10 0.00000000e+00] , [-1.16571989 0.32336405 0. ] , -1.39396722207e+12 , 0.5 , c

$$
0.067
BodyA , 1.9e+11 , [ 0.06942911 0.00175464 0. ] , [ 1.07423061 0.05397359 0. ] , [ 2.15769979e+11 1.59873805e+11 0.00000000e+00] , [ 1.13563147 0.84144108 0. ] , -1.21171838742e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93426863 2.92951741 0. ] , [-0.96139668 -1.10638462 0. ] , [ 8.75216956e+10 -2.43916035e+11 0.00000000e+00] , [ 0.58347797 -1.6261069 0. ] , -1.27795245357e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.93049298 1.00072695 0. ] , [-1.07651659 0.0219335 0. ] , [ -3.03291674e+11 8.40422299e+10 0.00000000e+00] , [-1.16650644 0.32323935 0. ] , -1.39439311808e+12 , 0.5 , c

$$
0.068
BodyA , 1.9e+11 , [ 0.07050334 0.00180862 0. ] , [ 1.07536713 0.05481618 0. ] , [ 2.15938442e+11 1.60092670e+11 0.00000000e+00] , [ 1.13651812 0.842593 0. ] , -1.2123274354e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93330723 2.92841103 0. ] , [-0.96081296 -1.10801197 0. ] , [ 8.75582995e+10 -2.44102477e+11 0.00000000e+00] , [ 0.583722 -1.62734984 0. ] , -1.27842355466e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.92941646 1.00074888 0. ] , [-1.07768389 0.02225661 0. ] , [ -3.03496742e+11 8.40098063e+10 0.00000000e+00] , [-1.16729516 0.32311464 0. ] , -1.3948200943e+12 , 0.5 , c

$$
0.069
BodyA , 1.9e+11 , [ 0.07157871 0.00186343 0. ] , [ 1.07650453 0.05565993 0. ] , [ 2.16107320e+11 1.60312118e+11 0.00000000e+00] , [ 1.13740695 0.84374799 0. ] , -1.21293774661e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93234642 2.92730301 0. ] , [-0.96022899 -1.10964056 0. ] , [ 8.75950561e+10 -2.44289498e+11 0.00000000e+00] , [ 0.58396704 -1.62859666 0. ] , -1.27889589698e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.92833878 1.00077114 0. ] , [-1.07885197 0.0225796 0. ] , [ -3.03702376e+11 8.39773809e+10 0.00000000e+00] , [-1.16808606 0.32298993 0. ] , -1.39524815282e+12 , 0.5 , c

$$
0.07
BodyA , 1.9e+11 , [ 0.07265521 0.00191909 0. ] , [ 1.07764283 0.05650484 0. ] , [ 2.16276614e+11 1.60532149e+11 0.00000000e+00] , [ 1.13829797 0.84490605 0. ] , -1.21354932467e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93138619 2.92619337 0. ] , [-0.95964478 -1.11127041 0. ] , [ 8.76319655e+10 -2.44477102e+11 0.00000000e+00] , [ 0.5842131 -1.62984735 0. ] , -1.27936948355e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.92725993 1.00079372 0. ] , [-1.08002085 0.02290247 0. ] , [ -3.03908579e+11 8.39449533e+10 0.00000000e+00] , [-1.16887915 0.3228652 0. ] , -1.39567729577e+12 , 0.5 , c

$$
0.071
BodyA , 1.9e+11 , [ 0.07373286 0.0019756 0. ] , [ 1.07878202 0.05735091 0. ] , [ 2.16446324e+11 1.60752767e+11 0.00000000e+00] , [ 1.13919118 0.8460672 0. ] , -1.21416217319e+12 , 0.5 , r
BodyB , 1.5e+11 , [ 1.93042654 2.9250821 0. ] , [-0.95906032 -1.11290151 0. ] , [ 8.76690280e+10 -2.44665291e+11 0.00000000e+00] , [ 0.58446019 -1.63110194 0. ] , -1.27984431743e+12 , 0.5 , b
BodyC , 2.6e+11 , [ 4.92617991 1.00081662 0. ] , [-1.08119053 0.02322521 0. ] , [ -3.04115352e+11 8.39125232e+10 0.00000000e+00] , [-1.16967443 0.32274047 0. ] , -1.39610752528e+12 , 0.5 , c

$$
0.072
BodyA , 1.9e+11 , [ 0.07481164 0.00203295 0. ] , [ 1.07992211 0.05819814 0. ] , [ 2.16616452e+11 1.60973975e+11 0.00000000e+00] , [ 1.14008659 0.84723145 0. ] , -1.21477629582e+12 , 0.5 , r
